user_id,register_date,first_visit_date,channel,device,region,user_type,is_paid
U001334,2026-05-12 00:00:00,2026-05-12 00:00:00,short_video_ads,iOS,二线城市,free,0
U001335,2026-06-23 00:00:00,2026-06-21 00:00:00,short_video_ads,iOS,二线城市,free,0
U001336,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,Web,二线城市,payer,1
U001337,2026-05-12 00:00:00,2026-05-12 00:00:00,short_video_ads,Web,一线城市,free,0
U001338,2026-06-07 00:00:00,2026-06-07 00:00:00,app_store,iOS,新一线城市,free,0
U001339,2026-05-07 00:00:00,2026-05-07 00:00:00,kol,Web,新一线城市,free,0
U001340,2026-06-02 00:00:00,2026-06-02 00:00:00,search_ads,iOS,一线城市,free,0
U001341,2026-06-26 00:00:00,2026-06-26 00:00:00,organic,Web,一线城市,free,0
U001342,2026-05-20 00:00:00,2026-05-20 00:00:00,short_video_ads,Web,一线城市,free,0
U001343,2026-06-24 00:00:00,2026-06-24 00:00:00,app_store,iOS,一线城市,free,0
U001344,2026-06-02 00:00:00,2026-06-02 00:00:00,referral,Android,二线城市,free,0
U001345,2026-06-09 00:00:00,2026-06-08 00:00:00,referral,iOS,新一线城市,free,0
U001346,2026-06-14 00:00:00,2026-06-14 00:00:00,short_video_ads,iOS,新一线城市,payer,1
U001347,2026-05-14 00:00:00,2026-05-14 00:00:00,organic,Web,一线城市,free,0
U001348,2026-06-22 00:00:00,2026-06-20 00:00:00,referral,Android,二线城市,free,0
U001349,2026-05-09 00:00:00,2026-05-09 00:00:00,search_ads,iOS,海外,free,0
U001350,2026-05-31 00:00:00,2026-05-31 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001351,2026-06-17 00:00:00,2026-06-17 00:00:00,kol,Android,二线城市,free,0
U001352,2026-05-19 00:00:00,2026-05-19 00:00:00,organic,iOS,一线城市,payer,1
U001353,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,iOS,二线城市,free,0
U001354,2026-05-13 00:00:00,2026-05-13 00:00:00,app_store,Android,二线城市,free,0
U001355,2026-06-29 00:00:00,2026-06-29 00:00:00,app_store,iOS,二线城市,free,0
U001356,2026-05-29 00:00:00,2026-05-29 00:00:00,short_video_ads,iOS,海外,free,0
U001357,2026-05-05 00:00:00,2026-05-05 00:00:00,app_store,iOS,新一线城市,payer,1
U001358,2026-06-19 00:00:00,2026-06-19 00:00:00,organic,iOS,二线城市,payer,1
U001359,2026-05-21 00:00:00,2026-05-21 00:00:00,app_store,iOS,一线城市,free,0
U001360,2026-05-28 00:00:00,2026-05-28 00:00:00,app_store,iOS,新一线城市,free,0
U001361,2026-05-04 00:00:00,2026-05-04 00:00:00,kol,iOS,二线城市,free,0
U001362,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,iOS,新一线城市,payer,1
U001363,2026-06-28 00:00:00,2026-06-28 00:00:00,app_store,iOS,二线城市,free,0
U001364,2026-06-14 00:00:00,2026-06-14 00:00:00,kol,iOS,海外,free,0
U001365,2026-05-02 00:00:00,2026-05-02 00:00:00,app_store,Web,一线城市,free,0
U001366,2026-06-19 00:00:00,2026-06-18 00:00:00,short_video_ads,Web,一线城市,free,0
U001367,2026-05-16 00:00:00,2026-05-16 00:00:00,app_store,Android,二线城市,free,0
U001368,2026-05-09 00:00:00,2026-05-09 00:00:00,kol,Web,海外,free,0
U001369,2026-05-18 00:00:00,2026-05-18 00:00:00,organic,Android,二线城市,free,0
U001370,2026-06-28 00:00:00,2026-06-28 00:00:00,search_ads,Web,二线城市,free,0
U001371,2026-05-14 00:00:00,2026-05-14 00:00:00,organic,Web,新一线城市,free,0
U001372,2026-06-21 00:00:00,2026-06-21 00:00:00,organic,iOS,一线城市,free,0
U001373,2026-05-29 00:00:00,2026-05-29 00:00:00,app_store,Android,新一线城市,free,0
U001374,2026-05-24 00:00:00,2026-05-24 00:00:00,search_ads,iOS,一线城市,free,0
U001375,2026-05-15 00:00:00,2026-05-15 00:00:00,short_video_ads,Android,二线城市,free,0
U001376,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,iOS,二线城市,free,0
U001377,2026-06-10 00:00:00,2026-06-10 00:00:00,app_store,Web,新一线城市,free,0
U001378,2026-06-01 00:00:00,2026-06-01 00:00:00,app_store,iOS,海外,free,0
U001379,2026-06-23 00:00:00,2026-06-22 00:00:00,referral,Web,一线城市,free,0
U001380,2026-05-22 00:00:00,2026-05-22 00:00:00,referral,iOS,一线城市,free,0
U001381,2026-06-25 00:00:00,2026-06-25 00:00:00,short_video_ads,Web,海外,free,0
U001382,2026-05-24 00:00:00,2026-05-23 00:00:00,referral,Web,二线城市,free,0
U001383,2026-06-27 00:00:00,2026-06-27 00:00:00,referral,iOS,海外,free,0
U001384,2026-06-16 00:00:00,2026-06-16 00:00:00,referral,Android,一线城市,free,0
U001385,2026-05-13 00:00:00,2026-05-13 00:00:00,short_video_ads,Web,海外,free,0
U001386,2026-06-21 00:00:00,2026-06-21 00:00:00,short_video_ads,Android,海外,free,0
U001387,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,iOS,一线城市,free,0
U001388,2026-05-26 00:00:00,2026-05-26 00:00:00,referral,Web,一线城市,free,0
U001389,2026-06-05 00:00:00,2026-06-05 00:00:00,short_video_ads,Web,新一线城市,payer,1
U001390,2026-05-12 00:00:00,2026-05-12 00:00:00,organic,Android,新一线城市,free,0
U001391,2026-06-26 00:00:00,2026-06-26 00:00:00,referral,iOS,二线城市,payer,1
U001392,2026-05-27 00:00:00,2026-05-27 00:00:00,referral,iOS,新一线城市,payer,1
U001393,2026-06-16 00:00:00,2026-06-16 00:00:00,short_video_ads,Android,新一线城市,free,0
U001394,2026-05-17 00:00:00,2026-05-17 00:00:00,kol,Web,二线城市,free,0
U001395,2026-06-22 00:00:00,2026-06-22 00:00:00,search_ads,iOS,新一线城市,free,0
U001396,2026-05-12 00:00:00,2026-05-12 00:00:00,short_video_ads,Android,二线城市,payer,1
U001397,2026-06-29 00:00:00,2026-06-29 00:00:00,kol,iOS,二线城市,payer,1
U001398,2026-05-13 00:00:00,2026-05-13 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001399,2026-05-25 00:00:00,2026-05-25 00:00:00,organic,iOS,二线城市,free,0
U001400,2026-06-15 00:00:00,2026-06-15 00:00:00,search_ads,Web,新一线城市,free,0
U001401,2026-06-21 00:00:00,2026-06-21 00:00:00,short_video_ads,Android,海外,free,0
U001402,2026-06-16 00:00:00,2026-06-15 00:00:00,app_store,iOS,海外,free,0
U001403,2026-05-06 00:00:00,2026-05-06 00:00:00,app_store,iOS,新一线城市,free,0
U001404,2026-05-23 00:00:00,2026-05-23 00:00:00,app_store,Android,一线城市,payer,1
U001405,2026-05-06 00:00:00,2026-05-06 00:00:00,short_video_ads,Android,新一线城市,free,0
U001406,2026-06-04 00:00:00,2026-06-04 00:00:00,app_store,Android,二线城市,free,0
U001407,2026-05-20 00:00:00,2026-05-20 00:00:00,app_store,Web,新一线城市,free,0
U001408,2026-06-04 00:00:00,2026-06-04 00:00:00,app_store,Android,海外,free,0
U001409,2026-05-01 00:00:00,2026-04-29 00:00:00,referral,Android,二线城市,free,0
U001410,2026-06-03 00:00:00,2026-06-03 00:00:00,search_ads,Web,一线城市,free,0
U001411,2026-06-12 00:00:00,2026-06-12 00:00:00,search_ads,iOS,二线城市,free,0
U001412,2026-05-17 00:00:00,2026-05-17 00:00:00,referral,Android,新一线城市,free,0
U001413,2026-06-12 00:00:00,2026-06-12 00:00:00,organic,iOS,新一线城市,free,0
U001414,2026-06-25 00:00:00,2026-06-25 00:00:00,short_video_ads,Android,新一线城市,free,0
U001415,2026-05-16 00:00:00,2026-05-16 00:00:00,organic,Web,海外,free,0
U001416,2026-06-25 00:00:00,2026-06-24 00:00:00,referral,Web,一线城市,free,0
U001417,2026-06-26 00:00:00,2026-06-26 00:00:00,short_video_ads,iOS,一线城市,free,0
U001418,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,Android,二线城市,free,0
U001419,2026-05-21 00:00:00,2026-05-21 00:00:00,search_ads,iOS,新一线城市,free,0
U001420,2026-05-11 00:00:00,2026-05-11 00:00:00,app_store,iOS,一线城市,free,0
U001421,2026-06-03 00:00:00,2026-06-03 00:00:00,app_store,iOS,一线城市,free,0
U001422,2026-06-17 00:00:00,2026-06-17 00:00:00,search_ads,Web,新一线城市,free,0
U001423,2026-06-10 00:00:00,2026-06-09 00:00:00,organic,iOS,二线城市,free,0
U001424,2026-06-01 00:00:00,2026-06-01 00:00:00,kol,Android,新一线城市,payer,1
U001425,2026-06-13 00:00:00,2026-06-13 00:00:00,organic,Android,二线城市,free,0
U001426,2026-06-24 00:00:00,2026-06-24 00:00:00,referral,Web,新一线城市,free,0
U001427,2026-06-15 00:00:00,2026-06-15 00:00:00,referral,iOS,一线城市,free,0
U001428,2026-06-14 00:00:00,2026-06-14 00:00:00,referral,Android,二线城市,free,0
U001429,2026-06-09 00:00:00,2026-06-09 00:00:00,search_ads,iOS,海外,free,0
U001430,2026-06-07 00:00:00,2026-06-07 00:00:00,referral,iOS,新一线城市,free,0
U001431,2026-05-19 00:00:00,2026-05-19 00:00:00,kol,Web,海外,payer,1
U001432,2026-05-17 00:00:00,2026-05-17 00:00:00,kol,Android,一线城市,free,0
U001433,2026-06-24 00:00:00,2026-06-24 00:00:00,short_video_ads,Web,海外,free,0
U001434,2026-06-19 00:00:00,2026-06-19 00:00:00,kol,Android,新一线城市,free,0
U001435,2026-05-26 00:00:00,2026-05-26 00:00:00,short_video_ads,iOS,一线城市,free,0
U001436,2026-06-29 00:00:00,2026-06-29 00:00:00,short_video_ads,Android,二线城市,free,0
U001437,2026-06-02 00:00:00,2026-06-02 00:00:00,short_video_ads,iOS,海外,free,0
U001438,2026-06-07 00:00:00,2026-06-07 00:00:00,short_video_ads,Android,二线城市,free,0
U001439,2026-06-20 00:00:00,2026-06-20 00:00:00,short_video_ads,Android,二线城市,free,0
U001440,2026-05-11 00:00:00,2026-05-11 00:00:00,search_ads,Web,二线城市,free,0
U001441,2026-06-06 00:00:00,2026-06-05 00:00:00,organic,iOS,新一线城市,free,0
U001442,2026-06-29 00:00:00,2026-06-29 00:00:00,app_store,Web,二线城市,free,0
U001443,2026-05-08 00:00:00,2026-05-08 00:00:00,search_ads,iOS,新一线城市,free,0
U001444,2026-06-19 00:00:00,2026-06-19 00:00:00,app_store,iOS,二线城市,free,0
U001445,2026-06-26 00:00:00,2026-06-24 00:00:00,organic,Android,二线城市,free,0
U001446,2026-06-11 00:00:00,2026-06-11 00:00:00,kol,Android,新一线城市,free,0
U001447,2026-05-08 00:00:00,2026-05-08 00:00:00,app_store,iOS,一线城市,free,0
U001448,2026-06-04 00:00:00,2026-06-04 00:00:00,organic,Android,一线城市,payer,1
U001449,2026-05-07 00:00:00,2026-05-07 00:00:00,referral,Android,一线城市,free,0
U001450,2026-05-05 00:00:00,2026-05-05 00:00:00,search_ads,Android,新一线城市,free,0
U001451,2026-06-26 00:00:00,2026-06-26 00:00:00,kol,Android,二线城市,free,0
U001452,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,Android,一线城市,free,0
U001453,2026-06-15 00:00:00,2026-06-15 00:00:00,kol,Android,二线城市,free,0
U001454,2026-06-17 00:00:00,2026-06-17 00:00:00,referral,iOS,一线城市,free,0
U001455,2026-05-09 00:00:00,2026-05-09 00:00:00,app_store,Web,新一线城市,free,0
U001456,2026-06-25 00:00:00,2026-06-25 00:00:00,organic,Android,一线城市,free,0
U001457,2026-06-16 00:00:00,2026-06-16 00:00:00,referral,iOS,新一线城市,free,0
U001458,2026-05-25 00:00:00,2026-05-25 00:00:00,organic,Android,一线城市,payer,1
U001459,2026-06-02 00:00:00,2026-06-02 00:00:00,organic,Android,一线城市,free,0
U001460,2026-06-14 00:00:00,2026-06-14 00:00:00,organic,Android,一线城市,free,0
U001461,2026-05-25 00:00:00,2026-05-25 00:00:00,organic,iOS,一线城市,free,0
U001462,2026-06-12 00:00:00,2026-06-12 00:00:00,organic,Android,新一线城市,free,0
U001463,2026-05-03 00:00:00,2026-05-03 00:00:00,search_ads,iOS,新一线城市,free,0
U001464,2026-05-20 00:00:00,2026-05-20 00:00:00,short_video_ads,Android,一线城市,free,0
U001465,2026-05-17 00:00:00,2026-05-17 00:00:00,referral,Web,海外,free,0
U001466,2026-05-03 00:00:00,2026-05-01 00:00:00,app_store,iOS,一线城市,free,0
U001467,2026-06-20 00:00:00,2026-06-20 00:00:00,search_ads,iOS,新一线城市,free,0
U001468,2026-05-27 00:00:00,2026-05-27 00:00:00,short_video_ads,Android,一线城市,payer,1
U001469,2026-06-15 00:00:00,2026-06-15 00:00:00,kol,Android,新一线城市,free,0
U001470,2026-05-11 00:00:00,2026-05-11 00:00:00,organic,Web,新一线城市,free,0
U001471,2026-05-10 00:00:00,2026-05-10 00:00:00,short_video_ads,Android,一线城市,free,0
U001472,2026-05-01 00:00:00,2026-05-01 00:00:00,organic,Web,海外,payer,1
U001473,2026-06-20 00:00:00,2026-06-20 00:00:00,short_video_ads,iOS,二线城市,free,0
U001474,2026-05-29 00:00:00,2026-05-29 00:00:00,organic,Web,一线城市,free,0
U001475,2026-06-20 00:00:00,2026-06-20 00:00:00,referral,iOS,新一线城市,free,0
U001476,2026-05-18 00:00:00,2026-05-18 00:00:00,organic,Web,二线城市,payer,1
U001477,2026-06-16 00:00:00,2026-06-16 00:00:00,short_video_ads,Android,二线城市,payer,1
U001478,2026-06-14 00:00:00,2026-06-14 00:00:00,organic,iOS,新一线城市,payer,1
U001479,2026-05-03 00:00:00,2026-05-03 00:00:00,short_video_ads,Web,一线城市,free,0
U001480,2026-05-10 00:00:00,2026-05-10 00:00:00,short_video_ads,Android,新一线城市,free,0
U001481,2026-05-14 00:00:00,2026-05-14 00:00:00,referral,iOS,一线城市,free,0
U001482,2026-06-29 00:00:00,2026-06-28 00:00:00,short_video_ads,Android,一线城市,free,0
U001483,2026-06-28 00:00:00,2026-06-28 00:00:00,search_ads,iOS,二线城市,free,0
U001484,2026-05-25 00:00:00,2026-05-25 00:00:00,search_ads,iOS,海外,free,0
U001485,2026-06-01 00:00:00,2026-06-01 00:00:00,organic,Android,二线城市,free,0
U001486,2026-05-12 00:00:00,2026-05-12 00:00:00,organic,Android,二线城市,free,0
U001487,2026-05-07 00:00:00,2026-05-07 00:00:00,short_video_ads,Android,海外,free,0
U001488,2026-06-12 00:00:00,2026-06-12 00:00:00,short_video_ads,iOS,海外,free,0
U001489,2026-06-19 00:00:00,2026-06-19 00:00:00,organic,iOS,海外,free,0
U001490,2026-06-22 00:00:00,2026-06-21 00:00:00,app_store,Android,新一线城市,free,0
U001491,2026-06-15 00:00:00,2026-06-15 00:00:00,organic,Android,二线城市,free,0
U001492,2026-05-18 00:00:00,2026-05-18 00:00:00,search_ads,Web,新一线城市,free,0
U001493,2026-05-24 00:00:00,2026-05-24 00:00:00,app_store,iOS,新一线城市,free,0
U001494,2026-06-23 00:00:00,2026-06-23 00:00:00,app_store,Android,新一线城市,free,0
U001495,2026-05-26 00:00:00,2026-05-25 00:00:00,app_store,iOS,二线城市,free,0
U001496,2026-05-01 00:00:00,2026-05-01 00:00:00,short_video_ads,iOS,一线城市,free,0
U001497,2026-06-13 00:00:00,2026-06-13 00:00:00,app_store,Web,一线城市,free,0
U001498,2026-05-27 00:00:00,2026-05-27 00:00:00,search_ads,Web,一线城市,free,0
U001499,2026-06-06 00:00:00,2026-06-06 00:00:00,short_video_ads,Android,海外,free,0
U001500,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,iOS,海外,free,0
U001501,2026-06-10 00:00:00,2026-06-10 00:00:00,short_video_ads,Android,新一线城市,free,0
U001502,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,iOS,一线城市,payer,1
U001503,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,Android,新一线城市,free,0
U001504,2026-06-25 00:00:00,2026-06-25 00:00:00,app_store,Web,海外,free,0
U001505,2026-05-19 00:00:00,2026-05-19 00:00:00,search_ads,iOS,一线城市,payer,1
U001506,2026-05-18 00:00:00,2026-05-18 00:00:00,kol,Web,新一线城市,free,0
U001507,2026-06-15 00:00:00,2026-06-15 00:00:00,app_store,Android,新一线城市,free,0
U001508,2026-06-28 00:00:00,2026-06-28 00:00:00,organic,Android,二线城市,free,0
U001509,2026-05-08 00:00:00,2026-05-08 00:00:00,kol,Web,海外,free,0
U001510,2026-06-25 00:00:00,2026-06-25 00:00:00,referral,Android,新一线城市,free,0
U001511,2026-06-23 00:00:00,2026-06-23 00:00:00,app_store,Android,新一线城市,free,0
U001512,2026-05-09 00:00:00,2026-05-09 00:00:00,referral,iOS,一线城市,free,0
U001513,2026-06-06 00:00:00,2026-06-06 00:00:00,short_video_ads,Android,海外,free,0
U001514,2026-05-15 00:00:00,2026-05-15 00:00:00,app_store,Android,新一线城市,free,0
U001515,2026-06-04 00:00:00,2026-06-04 00:00:00,app_store,iOS,海外,payer,1
U001516,2026-05-02 00:00:00,2026-05-02 00:00:00,short_video_ads,iOS,一线城市,free,0
U001517,2026-06-13 00:00:00,2026-06-12 00:00:00,organic,iOS,新一线城市,payer,1
U001518,2026-06-29 00:00:00,2026-06-29 00:00:00,search_ads,Android,二线城市,free,0
U001519,2026-05-26 00:00:00,2026-05-26 00:00:00,kol,Android,新一线城市,free,0
U001520,2026-06-13 00:00:00,2026-06-13 00:00:00,app_store,Android,新一线城市,free,0
U001521,2026-06-26 00:00:00,2026-06-26 00:00:00,search_ads,Android,二线城市,free,0
U001522,2026-05-22 00:00:00,2026-05-22 00:00:00,search_ads,Web,新一线城市,free,0
U001523,2026-06-07 00:00:00,2026-06-07 00:00:00,organic,Web,二线城市,free,0
U001524,2026-05-18 00:00:00,2026-05-18 00:00:00,organic,iOS,海外,free,0
U001525,2026-05-28 00:00:00,2026-05-28 00:00:00,organic,Web,新一线城市,free,0
U001526,2026-05-28 00:00:00,2026-05-28 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001527,2026-05-10 00:00:00,2026-05-10 00:00:00,short_video_ads,Android,一线城市,free,0
U001528,2026-06-21 00:00:00,2026-06-21 00:00:00,organic,Web,一线城市,payer,1
U001529,2026-06-19 00:00:00,2026-06-19 00:00:00,referral,Android,一线城市,free,0
U001530,2026-06-11 00:00:00,2026-06-11 00:00:00,search_ads,Web,二线城市,free,0
U001531,2026-06-22 00:00:00,2026-06-22 00:00:00,short_video_ads,iOS,二线城市,free,0
U001532,2026-05-09 00:00:00,2026-05-09 00:00:00,organic,Android,一线城市,payer,1
U001533,2026-06-20 00:00:00,2026-06-20 00:00:00,organic,Android,新一线城市,free,0
U001534,2026-05-17 00:00:00,2026-05-16 00:00:00,referral,Android,二线城市,free,0
U001535,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,iOS,一线城市,payer,1
U001536,2026-06-20 00:00:00,2026-06-19 00:00:00,kol,iOS,一线城市,free,0
U001537,2026-06-18 00:00:00,2026-06-18 00:00:00,referral,iOS,二线城市,payer,1
U001538,2026-05-15 00:00:00,2026-05-15 00:00:00,referral,iOS,二线城市,free,0
U001539,2026-05-23 00:00:00,2026-05-22 00:00:00,kol,Android,新一线城市,payer,1
U001540,2026-05-28 00:00:00,2026-05-28 00:00:00,app_store,Web,二线城市,free,0
U001541,2026-06-22 00:00:00,2026-06-22 00:00:00,app_store,Android,新一线城市,payer,1
U001542,2026-05-16 00:00:00,2026-05-16 00:00:00,short_video_ads,iOS,二线城市,free,0
U001543,2026-06-26 00:00:00,2026-06-26 00:00:00,app_store,Android,一线城市,free,0
U001544,2026-05-21 00:00:00,2026-05-21 00:00:00,app_store,Android,一线城市,free,0
U001545,2026-05-05 00:00:00,2026-05-05 00:00:00,app_store,Android,二线城市,free,0
U001546,2026-05-30 00:00:00,2026-05-30 00:00:00,app_store,Android,二线城市,free,0
U001547,2026-05-18 00:00:00,2026-05-18 00:00:00,kol,iOS,一线城市,free,0
U001548,2026-05-25 00:00:00,2026-05-25 00:00:00,kol,iOS,新一线城市,free,0
U001549,2026-05-28 00:00:00,2026-05-28 00:00:00,app_store,iOS,一线城市,free,0
U001550,2026-06-17 00:00:00,2026-06-17 00:00:00,app_store,iOS,一线城市,free,0
U001551,2026-05-10 00:00:00,2026-05-09 00:00:00,organic,iOS,海外,free,0
U001552,2026-05-28 00:00:00,2026-05-28 00:00:00,organic,Web,一线城市,free,0
U001553,2026-06-03 00:00:00,2026-06-03 00:00:00,organic,iOS,新一线城市,payer,1
U001554,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,Android,海外,free,0
U001555,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,Web,一线城市,free,0
U001556,2026-05-26 00:00:00,2026-05-26 00:00:00,short_video_ads,Android,一线城市,free,0
U001557,2026-06-15 00:00:00,2026-06-15 00:00:00,search_ads,Android,一线城市,free,0
U001558,2026-05-25 00:00:00,2026-05-25 00:00:00,kol,Android,新一线城市,free,0
U001559,2026-05-25 00:00:00,2026-05-25 00:00:00,referral,iOS,新一线城市,free,0
U001560,2026-05-19 00:00:00,2026-05-19 00:00:00,organic,Android,一线城市,free,0
U001561,2026-05-01 00:00:00,2026-05-01 00:00:00,app_store,Android,二线城市,free,0
U001562,2026-05-11 00:00:00,2026-05-11 00:00:00,organic,Web,新一线城市,free,0
U001563,2026-05-30 00:00:00,2026-05-30 00:00:00,app_store,Web,一线城市,free,0
U001564,2026-06-19 00:00:00,2026-06-19 00:00:00,kol,iOS,一线城市,free,0
U001565,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,Web,一线城市,free,0
U001566,2026-06-20 00:00:00,2026-06-20 00:00:00,organic,iOS,一线城市,free,0
U001567,2026-05-04 00:00:00,2026-05-04 00:00:00,short_video_ads,Web,一线城市,free,0
U001568,2026-05-14 00:00:00,2026-05-14 00:00:00,short_video_ads,Android,新一线城市,free,0
U001569,2026-06-04 00:00:00,2026-06-03 00:00:00,short_video_ads,Android,一线城市,free,0
U001570,2026-05-30 00:00:00,2026-05-30 00:00:00,kol,Android,一线城市,free,0
U001571,2026-06-05 00:00:00,2026-06-05 00:00:00,organic,iOS,二线城市,free,0
U001572,2026-06-02 00:00:00,2026-06-02 00:00:00,app_store,Web,一线城市,free,0
U001573,2026-06-04 00:00:00,2026-06-04 00:00:00,short_video_ads,Android,二线城市,free,0
U001574,2026-06-18 00:00:00,2026-06-17 00:00:00,organic,Web,二线城市,free,0
U001575,2026-05-19 00:00:00,2026-05-19 00:00:00,kol,Android,海外,free,0
U001576,2026-05-22 00:00:00,2026-05-22 00:00:00,app_store,iOS,海外,payer,1
U001577,2026-06-27 00:00:00,2026-06-26 00:00:00,short_video_ads,iOS,一线城市,free,0
U001578,2026-06-28 00:00:00,2026-06-28 00:00:00,organic,iOS,海外,payer,1
U001579,2026-06-26 00:00:00,2026-06-26 00:00:00,search_ads,iOS,一线城市,free,0
U001580,2026-05-27 00:00:00,2026-05-27 00:00:00,organic,Web,二线城市,free,0
U001581,2026-06-06 00:00:00,2026-06-06 00:00:00,organic,Android,二线城市,payer,1
U001582,2026-05-18 00:00:00,2026-05-18 00:00:00,organic,Android,新一线城市,payer,1
U001583,2026-05-03 00:00:00,2026-05-02 00:00:00,organic,Android,二线城市,free,0
U001584,2026-05-05 00:00:00,2026-05-05 00:00:00,short_video_ads,Android,一线城市,free,0
U001585,2026-05-27 00:00:00,2026-05-27 00:00:00,short_video_ads,Android,新一线城市,free,0
U001586,2026-06-14 00:00:00,2026-06-14 00:00:00,app_store,iOS,一线城市,free,0
U001587,2026-05-02 00:00:00,2026-05-02 00:00:00,organic,Web,海外,free,0
U001588,2026-06-06 00:00:00,2026-06-06 00:00:00,search_ads,iOS,新一线城市,payer,1
U001589,2026-06-29 00:00:00,2026-06-29 00:00:00,short_video_ads,iOS,海外,free,0
U001590,2026-05-18 00:00:00,2026-05-17 00:00:00,search_ads,Android,一线城市,free,0
U001591,2026-05-26 00:00:00,2026-05-26 00:00:00,app_store,iOS,新一线城市,free,0
U001592,2026-06-15 00:00:00,2026-06-15 00:00:00,kol,Web,一线城市,free,0
U001593,2026-05-24 00:00:00,2026-05-24 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001594,2026-05-15 00:00:00,2026-05-15 00:00:00,referral,Android,新一线城市,free,0
U001595,2026-06-24 00:00:00,2026-06-24 00:00:00,short_video_ads,iOS,一线城市,free,0
U001596,2026-06-28 00:00:00,2026-06-28 00:00:00,short_video_ads,Web,新一线城市,free,0
U001597,2026-06-04 00:00:00,2026-06-04 00:00:00,organic,Android,新一线城市,free,0
U001598,2026-06-10 00:00:00,2026-06-09 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001599,2026-05-19 00:00:00,2026-05-19 00:00:00,referral,Web,海外,free,0
U001600,2026-05-23 00:00:00,2026-05-22 00:00:00,short_video_ads,Android,一线城市,free,0
U001601,2026-05-31 00:00:00,2026-05-31 00:00:00,organic,Android,二线城市,free,0
U001602,2026-06-21 00:00:00,2026-06-21 00:00:00,search_ads,iOS,海外,free,0
U001603,2026-05-27 00:00:00,2026-05-27 00:00:00,kol,Android,新一线城市,free,0
U001604,2026-05-08 00:00:00,2026-05-08 00:00:00,organic,iOS,一线城市,free,0
U001605,2026-06-27 00:00:00,2026-06-27 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001606,2026-05-07 00:00:00,2026-05-07 00:00:00,organic,Android,二线城市,payer,1
U001607,2026-06-13 00:00:00,2026-06-13 00:00:00,organic,Android,海外,free,0
U001608,2026-06-18 00:00:00,2026-06-18 00:00:00,kol,Web,二线城市,free,0
U001609,2026-06-28 00:00:00,2026-06-28 00:00:00,kol,iOS,新一线城市,free,0
U001610,2026-05-13 00:00:00,2026-05-13 00:00:00,app_store,Android,新一线城市,free,0
U001611,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,Android,一线城市,free,0
U001612,2026-06-11 00:00:00,2026-06-11 00:00:00,organic,Android,新一线城市,free,0
U001613,2026-06-19 00:00:00,2026-06-19 00:00:00,kol,Android,二线城市,free,0
U001614,2026-05-21 00:00:00,2026-05-20 00:00:00,organic,iOS,海外,free,0
U001615,2026-05-29 00:00:00,2026-05-29 00:00:00,short_video_ads,Android,海外,free,0
U001616,2026-06-10 00:00:00,2026-06-10 00:00:00,referral,Web,二线城市,free,0
U001617,2026-06-22 00:00:00,2026-06-22 00:00:00,short_video_ads,iOS,新一线城市,free,0
U001618,2026-05-26 00:00:00,2026-05-26 00:00:00,search_ads,Android,海外,free,0
U001619,2026-06-16 00:00:00,2026-06-16 00:00:00,referral,Android,一线城市,free,0
U001620,2026-05-18 00:00:00,2026-05-18 00:00:00,app_store,Web,海外,free,0
U001621,2026-05-04 00:00:00,2026-05-04 00:00:00,app_store,Android,新一线城市,free,0
U001622,2026-05-19 00:00:00,2026-05-19 00:00:00,organic,Android,新一线城市,free,0
U001623,2026-05-08 00:00:00,2026-05-08 00:00:00,app_store,iOS,一线城市,payer,1
U001624,2026-06-18 00:00:00,2026-06-18 00:00:00,referral,Android,新一线城市,free,0
U001625,2026-05-19 00:00:00,2026-05-19 00:00:00,organic,Android,一线城市,free,0
U001626,2026-06-16 00:00:00,2026-06-16 00:00:00,kol,iOS,新一线城市,free,0
U001627,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,Android,二线城市,free,0
U001628,2026-06-23 00:00:00,2026-06-23 00:00:00,referral,Web,一线城市,free,0
U001629,2026-06-24 00:00:00,2026-06-24 00:00:00,referral,Web,新一线城市,free,0
U001630,2026-06-17 00:00:00,2026-06-17 00:00:00,search_ads,iOS,新一线城市,free,0
U001631,2026-05-20 00:00:00,2026-05-20 00:00:00,search_ads,Web,一线城市,payer,1
